RXCUI,NAME,TTY,ATC_CLS,CLS_NAME,ATC_IN,IN_NAME,IN_RxCUI
993536,12 HR bupropion hydrochloride 200 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993541,24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993550,24 HR bupropion hydrobromide 174 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993557,24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993567,24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993681,24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993687,bupropion hydrochloride 100 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
993691,bupropion hydrochloride 75 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX12,bupropion,42347
1232584,bupropion hydrochloride 450 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
1551462,bupropion hydrochloride 90 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
2611255,bupropion hydrochloride 105 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993502,bupropion hydrochloride 100 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993517,bupropion hydrochloride 150 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993532,bupropion hydrochloride 200 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993549,bupropion hydrobromide 174 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993556,bupropion hydrochloride 300 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993566,bupropion hydrobromide 348 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993680,bupropion hydrobromide 522 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
993690,bupropion hydrochloride 75 MG,SCDC,N06AX,SNRIs,N06AX12,bupropion,42347
1551466,bupropion / naltrexone Extended Release Oral Tablet,SCDF,N06AX,SNRIs,N06AX12,bupropion,42347
2611259,bupropion / dextromethorphan Extended Release Oral Tablet,SCDF,N06AX,SNRIs,N06AX12,bupropion,42347
378233,bupropion Oral Tablet,SCDF,N06AX,SNRIs,N06AX12,bupropion,42347
378354,bupropion Extended Release Oral Tablet,SCDF,N06AX,SNRIs,N06AX12,bupropion,42347
1151365,bupropion Oral Product,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
1151366,bupropion Pill,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
1551464,bupropion / naltrexone Oral Product,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
1551465,bupropion / naltrexone Pill,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
2611257,bupropion / dextromethorphan Oral Product,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
2611258,bupropion / dextromethorphan Pill,SCDG,N06AX,SNRIs,N06AX12,bupropion,42347
903873,24 HR fluvoxamine maleate 100 MG Extended Release Oral Capsule,SCD,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903879,24 HR fluvoxamine maleate 150 MG Extended Release Oral Capsule,SCD,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903884,fluvoxamine maleate 100 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903887,fluvoxamine maleate 25 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903891,fluvoxamine maleate 50 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903872,fluvoxamine maleate 100 MG,SCDC,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903878,fluvoxamine maleate 150 MG,SCDC,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903886,fluvoxamine maleate 25 MG,SCDC,N06AB,SSRIs,N06AB08,fluvoxamine,42355
903890,fluvoxamine maleate 50 MG,SCDC,N06AB,SSRIs,N06AB08,fluvoxamine,42355
372256,fluvoxamine Oral Tablet,SCDF,N06AB,SSRIs,N06AB08,fluvoxamine,42355
790408,fluvoxamine Extended Release Oral Capsule,SCDF,N06AB,SSRIs,N06AB08,fluvoxamine,42355
1161460,fluvoxamine Oral Product,SCDG,N06AB,SSRIs,N06AB08,fluvoxamine,42355
1161461,fluvoxamine Pill,SCDG,N06AB,SSRIs,N06AB08,fluvoxamine,42355
104849,fluoxetine 20 MG Oral Capsule [Prozac],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
205535,fluoxetine 10 MG Oral Capsule [Prozac],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
261287,fluoxetine 40 MG Oral Capsule [Prozac],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
725064,fluoxetine 25 MG / olanzapine 6 MG Oral Capsule [Symbyax],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
725068,fluoxetine 50 MG / olanzapine 12 MG Oral Capsule [Symbyax],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
725072,fluoxetine 50 MG / olanzapine 6 MG Oral Capsule [Symbyax],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
725080,fluoxetine 25 MG / olanzapine 3 MG Oral Capsule [Symbyax],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
826101,fluoxetine hydrochloride 8 MG Chewable Tablet [RECONCILE],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
826105,fluoxetine hydrochloride 64 MG Chewable Tablet [RECONCILE],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
902716,fluoxetine hydrochloride 16 MG Chewable Tablet [RECONCILE],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
902720,fluoxetine hydrochloride 32 MG Chewable Tablet [RECONCILE],SBD,N06AB,SSRIs,N06AB03,fluoxetine,4493
563783,fluoxetine 20 MG [Prozac],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
566436,fluoxetine 10 MG [Prozac],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
574512,fluoxetine 40 MG [Prozac],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
725062,fluoxetine 25 MG / olanzapine 6 MG [Symbyax],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
725066,fluoxetine 50 MG / olanzapine 12 MG [Symbyax],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
725070,fluoxetine 50 MG / olanzapine 6 MG [Symbyax],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
725078,fluoxetine 25 MG / olanzapine 3 MG [Symbyax],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
826099,fluoxetine hydrochloride 8 MG [RECONCILE],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
826104,fluoxetine hydrochloride 64 MG [RECONCILE],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
902715,fluoxetine hydrochloride 16 MG [RECONCILE],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
902719,fluoxetine hydrochloride 32 MG [RECONCILE],SBDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
725063,fluoxetine / olanzapine Oral Capsule [Symbyax],SBDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
826100,fluoxetine Chewable Tablet [RECONCILE],SBDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
93904,fluoxetine Oral Capsule [Prozac],SBDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
2655767,fluoxetine hydrochloride Chewable Tablet [RECONCILE],SBDFP,N06AB,SSRIs,N06AB03,fluoxetine,4493
1177143,RECONCILE Oral Product,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1177144,RECONCILE Pill,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1182486,Prozac Oral Product,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1182487,Prozac Pill,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1185498,Symbyax Oral Product,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1185499,Symbyax Pill,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1297094,RECONCILE Chewable Product,SBDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1190110,fluoxetine 60 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
151260,fluoxetine 60 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
248642,fluoxetine 20 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
2532159,PMDD fluoxetine 10 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
2532163,PMDD fluoxetine 20 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
310384,fluoxetine 10 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
310385,fluoxetine 20 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
310386,fluoxetine 4 MG/ML Oral Solution,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
313989,fluoxetine 40 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
313990,fluoxetine 10 MG Oral Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
313995,fluoxetine 90 MG Delayed Release Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
403969,fluoxetine 25 MG / olanzapine 6 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
403970,fluoxetine 25 MG / olanzapine 12 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
403971,fluoxetine 50 MG / olanzapine 12 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
403972,fluoxetine 50 MG / olanzapine 6 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
721787,fluoxetine 25 MG / olanzapine 3 MG Oral Capsule,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
826098,fluoxetine hydrochloride 8 MG Chewable Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
826103,fluoxetine hydrochloride 64 MG Chewable Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
902714,fluoxetine hydrochloride 16 MG Chewable Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
902718,fluoxetine hydrochloride 32 MG Chewable Tablet,SCD,N06AB,SSRIs,N06AB03,fluoxetine,4493
315951,fluoxetine 10 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
315952,fluoxetine 20 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
315953,fluoxetine 4 MG/ML,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
330341,fluoxetine 40 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
331559,fluoxetine 90 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
334800,fluoxetine 60 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
406022,fluoxetine 25 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
406026,fluoxetine 50 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
826096,fluoxetine hydrochloride 8 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
826102,fluoxetine hydrochloride 64 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
902713,fluoxetine hydrochloride 16 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
902717,fluoxetine hydrochloride 32 MG,SCDC,N06AB,SSRIs,N06AB03,fluoxetine,4493
372231,fluoxetine Oral Capsule,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
372232,fluoxetine Oral Solution,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
372233,fluoxetine Oral Tablet,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
378618,fluoxetine Delayed Release Oral Capsule,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
406024,fluoxetine / olanzapine Oral Capsule,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
826097,fluoxetine Chewable Tablet,SCDF,N06AB,SSRIs,N06AB03,fluoxetine,4493
1160833,fluoxetine / olanzapine Oral Product,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1160834,fluoxetine / olanzapine Pill,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1160835,fluoxetine Oral Liquid Product,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1160836,fluoxetine Oral Product,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1160837,fluoxetine Pill,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
1295194,fluoxetine Chewable Product,SCDG,N06AB,SSRIs,N06AB03,fluoxetine,4493
835564,imipramine hydrochloride 25 MG Oral Tablet,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835568,imipramine hydrochloride 50 MG Oral Tablet,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835572,imipramine pamoate 75 MG Oral Capsule,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835577,imipramine pamoate 150 MG Oral Capsule,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835586,imipramine hydrochloride 5 MG/ML Oral Solution,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835589,imipramine pamoate 125 MG Oral Capsule,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835591,imipramine pamoate 100 MG Oral Capsule,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835593,imipramine hydrochloride 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA02,imipramine,5691
835563,imipramine hydrochloride 25 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835567,imipramine hydrochloride 50 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835571,imipramine pamoate 75 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835576,imipramine pamoate 150 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835585,imipramine hydrochloride 5 MG/ML,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835588,imipramine pamoate 125 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835590,imipramine pamoate 100 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
835592,imipramine hydrochloride 10 MG,SCDC,N06AA,TCAs,N06AA02,imipramine,5691
370679,imipramine Oral Tablet,SCDF,N06AA,TCAs,N06AA02,imipramine,5691
370680,imipramine Oral Capsule,SCDF,N06AA,TCAs,N06AA02,imipramine,5691
756959,imipramine Oral Solution,SCDF,N06AA,TCAs,N06AA02,imipramine,5691
1156292,imipramine Injectable Product,SCDG,N06AA,TCAs,N06AA02,imipramine,5691
1156293,imipramine Oral Liquid Product,SCDG,N06AA,TCAs,N06AA02,imipramine,5691
1156294,imipramine Oral Product,SCDG,N06AA,TCAs,N06AA02,imipramine,5691
1156295,imipramine Pill,SCDG,N06AA,TCAs,N06AA02,imipramine,5691
833139,milnacipran hydrochloride 100 MG Oral Tablet [Savella],SBD,N06AX,SNRIs,N06AX17,milnacipran,588250
833143,milnacipran hydrochloride 12.5 MG Oral Tablet [Savella],SBD,N06AX,SNRIs,N06AX17,milnacipran,588250
833146,milnacipran hydrochloride 50 MG Oral Tablet [Savella],SBD,N06AX,SNRIs,N06AX17,milnacipran,588250
833149,milnacipran hydrochloride 25 MG Oral Tablet [Savella],SBD,N06AX,SNRIs,N06AX17,milnacipran,588250
833137,milnacipran hydrochloride 100 MG [Savella],SBDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833142,milnacipran hydrochloride 12.5 MG [Savella],SBDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833145,milnacipran hydrochloride 50 MG [Savella],SBDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833148,milnacipran hydrochloride 25 MG [Savella],SBDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833138,milnacipran Oral Tablet [Savella],SBDF,N06AX,SNRIs,N06AX17,milnacipran,588250
2656132,milnacipran hydrochloride Oral Tablet [Savella],SBDFP,N06AX,SNRIs,N06AX17,milnacipran,588250
1177182,Savella Oral Product,SBDG,N06AX,SNRIs,N06AX17,milnacipran,588250
1177183,Savella Pill,SBDG,N06AX,SNRIs,N06AX17,milnacipran,588250
833135,milnacipran hydrochloride 100 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX17,milnacipran,588250
833141,milnacipran hydrochloride 12.5 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX17,milnacipran,588250
833144,milnacipran hydrochloride 50 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX17,milnacipran,588250
833147,milnacipran hydrochloride 25 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX17,milnacipran,588250
446519,milnacipran hydrochloride 25 MG,SCDC,N06AX,SNRIs,N06AX17,milnacipran,588250
446521,milnacipran hydrochloride 50 MG,SCDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833133,milnacipran hydrochloride 100 MG,SCDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833140,milnacipran hydrochloride 12.5 MG,SCDC,N06AX,SNRIs,N06AX17,milnacipran,588250
833134,milnacipran Oral Tablet,SCDF,N06AX,SNRIs,N06AX17,milnacipran,588250
1157278,milnacipran Oral Product,SCDG,N06AX,SNRIs,N06AX17,milnacipran,588250
1157279,milnacipran Pill,SCDG,N06AX,SNRIs,N06AX17,milnacipran,588250
201708,isocarboxazid 10 MG Oral Tablet [Marplan],SBD,N06AF,MAOIs,N06AF01,isocarboxazid,6011
565984,isocarboxazid 10 MG [Marplan],SBDC,N06AF,MAOIs,N06AF01,isocarboxazid,6011
367720,isocarboxazid Oral Tablet [Marplan],SBDF,N06AF,MAOIs,N06AF01,isocarboxazid,6011
1181020,Marplan Oral Product,SBDG,N06AF,MAOIs,N06AF01,isocarboxazid,6011
1181021,Marplan Pill,SBDG,N06AF,MAOIs,N06AF01,isocarboxazid,6011
104837,isocarboxazid 10 MG Oral Tablet,SCD,N06AF,MAOIs,N06AF01,isocarboxazid,6011
316104,isocarboxazid 10 MG,SCDC,N06AF,MAOIs,N06AF01,isocarboxazid,6011
370712,isocarboxazid Oral Tablet,SCDF,N06AF,MAOIs,N06AF01,isocarboxazid,6011
1159149,isocarboxazid Oral Product,SCDG,N06AF,MAOIs,N06AF01,isocarboxazid,6011
1159150,isocarboxazid Pill,SCDG,N06AF,MAOIs,N06AF01,isocarboxazid,6011
153515,reboxetine 4 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX18,reboxetine,60842
385582,reboxetine 4 MG,SCDC,N06AX,SNRIs,N06AX18,reboxetine,60842
385583,reboxetine Oral Tablet,SCDF,N06AX,SNRIs,N06AX18,reboxetine,60842
1157911,reboxetine Oral Product,SCDG,N06AX,SNRIs,N06AX18,reboxetine,60842
1157912,reboxetine Pill,SCDG,N06AX,SNRIs,N06AX18,reboxetine,60842
249706,lofepramine 70 MG Oral Tablet,SCD,N06AA,TCAs,N06AA07,lofepramine,6465
250722,lofepramine 14 MG/ML Oral Suspension,SCD,N06AA,TCAs,N06AA07,lofepramine,6465
336737,lofepramine 14 MG/ML,SCDC,N06AA,TCAs,N06AA07,lofepramine,6465
336738,lofepramine 70 MG,SCDC,N06AA,TCAs,N06AA07,lofepramine,6465
372625,lofepramine Oral Suspension,SCDF,N06AA,TCAs,N06AA07,lofepramine,6465
372626,lofepramine Oral Tablet,SCDF,N06AA,TCAs,N06AA07,lofepramine,6465
1164711,lofepramine Oral Liquid Product,SCDG,N06AA,TCAs,N06AA07,lofepramine,6465
1165315,lofepramine Oral Product,SCDG,N06AA,TCAs,N06AA07,lofepramine,6465
1165316,lofepramine Pill,SCDG,N06AA,TCAs,N06AA07,lofepramine,6465
1298803,maprotiline hydrochloride 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA21,maprotiline,6646
1298857,maprotiline hydrochloride 25 MG Oral Tablet,SCD,N06AA,TCAs,N06AA21,maprotiline,6646
1298861,maprotiline hydrochloride 50 MG Oral Tablet,SCD,N06AA,TCAs,N06AA21,maprotiline,6646
1298870,maprotiline hydrochloride 75 MG Oral Tablet,SCD,N06AA,TCAs,N06AA21,maprotiline,6646
1298802,maprotiline hydrochloride 10 MG,SCDC,N06AA,TCAs,N06AA21,maprotiline,6646
1298856,maprotiline hydrochloride 25 MG,SCDC,N06AA,TCAs,N06AA21,maprotiline,6646
1298860,maprotiline hydrochloride 50 MG,SCDC,N06AA,TCAs,N06AA21,maprotiline,6646
1298869,maprotiline hydrochloride 75 MG,SCDC,N06AA,TCAs,N06AA21,maprotiline,6646
372717,maprotiline Oral Tablet,SCDF,N06AA,TCAs,N06AA21,maprotiline,6646
1158631,maprotiline Oral Product,SCDG,N06AA,TCAs,N06AA21,maprotiline,6646
1158632,maprotiline Pill,SCDG,N06AA,TCAs,N06AA21,maprotiline,6646
199484,mianserin 10 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX03,mianserin,6929
199485,mianserin 20 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX03,mianserin,6929
199774,mianserin 30 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX03,mianserin,6929
332225,mianserin 10 MG,SCDC,N06AX,SNRIs,N06AX03,mianserin,6929
332226,mianserin 30 MG,SCDC,N06AX,SNRIs,N06AX03,mianserin,6929
332546,mianserin 20 MG,SCDC,N06AX,SNRIs,N06AX03,mianserin,6929
372912,mianserin Oral Tablet,SCDF,N06AX,SNRIs,N06AX03,mianserin,6929
1164097,mianserin Oral Product,SCDG,N06AX,SNRIs,N06AX03,mianserin,6929
1164098,mianserin Pill,SCDG,N06AX,SNRIs,N06AX03,mianserin,6929
856796,amitriptyline hydrochloride 25 MG / chlordiazepoxide 10 MG Oral Tablet [Limbitrol],SBD,N06AA,TCAs,N06AA09,amitriptyline,704
856836,amitriptyline hydrochloride 25 MG Oral Tablet [Elavil],SBD,N06AA,TCAs,N06AA09,amitriptyline,704
856794,amitriptyline hydrochloride 25 MG / chlordiazepoxide 10 MG [Limbitrol],SBDC,N06AA,TCAs,N06AA09,amitriptyline,704
856835,amitriptyline hydrochloride 25 MG [Elavil],SBDC,N06AA,TCAs,N06AA09,amitriptyline,704
856780,amitriptyline / chlordiazepoxide Oral Tablet [Limbitrol],SBDF,N06AA,TCAs,N06AA09,amitriptyline,704
92568,amitriptyline Oral Tablet [Elavil],SBDF,N06AA,TCAs,N06AA09,amitriptyline,704
2654850,amitriptyline hydrochloride Oral Tablet [Elavil],SBDFP,N06AA,TCAs,N06AA09,amitriptyline,704
2656843,amitriptyline hydrochloride / chlordiazepoxide Oral Tablet [Limbitrol],SBDFP,N06AA,TCAs,N06AA09,amitriptyline,704
1173858,Elavil Oral Product,SBDG,N06AA,TCAs,N06AA09,amitriptyline,704
1173859,Elavil Pill,SBDG,N06AA,TCAs,N06AA09,amitriptyline,704
1177370,Limbitrol Oral Product,SBDG,N06AA,TCAs,N06AA09,amitriptyline,704
1177371,Limbitrol Pill,SBDG,N06AA,TCAs,N06AA09,amitriptyline,704
856706,amitriptyline hydrochloride 10 MG / perphenazine 2 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856720,amitriptyline hydrochloride 10 MG / perphenazine 4 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856762,amitriptyline hydrochloride 100 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856769,amitriptyline hydrochloride 12.5 MG / chlordiazepoxide 5 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856773,amitriptyline hydrochloride 150 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856783,amitriptyline hydrochloride 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856792,amitriptyline hydrochloride 25 MG / chlordiazepoxide 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856797,amitriptyline hydrochloride 25 MG / perphenazine 2 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856825,amitriptyline hydrochloride 25 MG / perphenazine 4 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856834,amitriptyline hydrochloride 25 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856840,amitriptyline hydrochloride 50 MG / perphenazine 4 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856845,amitriptyline hydrochloride 50 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856853,amitriptyline hydrochloride 75 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856862,amitriptyline hydrochloride 10 MG/ML Oral Solution,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856863,amitriptyline hydrochloride 12.5 MG / chlordiazepoxide 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856865,amitriptyline hydrochloride 25 MG Extended Release Oral Capsule,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856867,amitriptyline hydrochloride 5 MG/ML Oral Solution,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856868,amitriptyline hydrochloride 50 MG Extended Release Oral Capsule,SCD,N06AA,TCAs,N06AA09,amitriptyline,704
856705,amitriptyline hydrochloride 10 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856761,amitriptyline hydrochloride 100 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856768,amitriptyline hydrochloride 12.5 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856772,amitriptyline hydrochloride 150 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856791,amitriptyline hydrochloride 25 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856839,amitriptyline hydrochloride 50 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856852,amitriptyline hydrochloride 75 MG,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856858,amitriptyline hydrochloride 10 MG/ML,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
856866,amitriptyline hydrochloride 5 MG/ML,SCDC,N06AA,TCAs,N06AA09,amitriptyline,704
370570,amitriptyline Oral Tablet,SCDF,N06AA,TCAs,N06AA09,amitriptyline,704
370571,amitriptyline / chlordiazepoxide Oral Tablet,SCDF,N06AA,TCAs,N06AA09,amitriptyline,704
370572,amitriptyline / perphenazine Oral Tablet,SCDF,N06AA,TCAs,N06AA09,amitriptyline,704
370863,amitriptyline Extended Release Oral Capsule,SCDF,N06AA,TCAs,N06AA09,amitriptyline,704
370864,amitriptyline Oral Solution,SCDF,N06AA,TCAs,N06AA09,amitriptyline,704
1152267,amitriptyline / chlordiazepoxide Oral Product,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152268,amitriptyline / chlordiazepoxide Pill,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152271,amitriptyline / perphenazine Oral Product,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152272,amitriptyline / perphenazine Pill,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152273,amitriptyline Injectable Product,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152274,amitriptyline Oral Liquid Product,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
