CLS,SUBCLS,IN,RXCUI,NAME,TTY
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1172860,Kombiglyze Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1172861,Kombiglyze Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1181729,Onglyza Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1181730,Onglyza Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925502,Qtern Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925503,Qtern Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1043563,24 HR metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1043570,24 HR metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1043578,24 HR metformin hydrochloride 500 MG / saxagliptin 5 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925498,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,2169274,dapagliflozin 5 MG / saxagliptin 5 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,858036,saxagliptin 5 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,858042,saxagliptin 2.5 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,858034,saxagliptin 5 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,858041,saxagliptin 2.5 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1043561,metformin / saxagliptin Extended Release Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925497,dapagliflozin / saxagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,858035,saxagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1158518,saxagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1158519,saxagliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1161605,metformin / saxagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1161606,metformin / saxagliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925495,dapagliflozin / saxagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,1925496,dapagliflozin / saxagliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,saxagliptin,2371722,dapagliflozin / metformin / saxagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368001,alogliptin,IN
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368384,alogliptin / metformin,MIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368402,alogliptin / pioglitazone,MIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368000,alogliptin benzoate,PIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368012,alogliptin 25 MG Oral Tablet [Nesina],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368020,alogliptin 6.25 MG Oral Tablet [Nesina],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368036,alogliptin 12.5 MG Oral Tablet [Nesina],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368391,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Kazano],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368398,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet [Kazano],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368409,alogliptin 12.5 MG / pioglitazone 15 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368416,alogliptin 12.5 MG / pioglitazone 30 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368423,alogliptin 12.5 MG / pioglitazone 45 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368430,alogliptin 25 MG / pioglitazone 15 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368437,alogliptin 25 MG / pioglitazone 30 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368444,alogliptin 25 MG / pioglitazone 45 MG Oral Tablet [Oseni],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368008,alogliptin 25 MG [Nesina],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368019,alogliptin 6.25 MG [Nesina],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368035,alogliptin 12.5 MG [Nesina],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368387,alogliptin 12.5 MG / metformin hydrochloride 1000 MG [Kazano],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368394,alogliptin 12.5 MG / metformin hydrochloride 500 MG [Kazano],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368405,alogliptin 12.5 MG / pioglitazone 15 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368412,alogliptin 12.5 MG / pioglitazone 30 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368419,alogliptin 12.5 MG / pioglitazone 45 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368426,alogliptin 25 MG / pioglitazone 15 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368433,alogliptin 25 MG / pioglitazone 30 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368440,alogliptin 25 MG / pioglitazone 45 MG [Oseni],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368009,alogliptin Oral Tablet [Nesina],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368395,alogliptin / metformin Oral Tablet [Kazano],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368434,alogliptin / pioglitazone Oral Tablet [Oseni],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368010,Nesina Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368011,Nesina Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368396,Kazano Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368397,Kazano Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368435,Oseni Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368436,Oseni Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368006,alogliptin 25 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368018,alogliptin 6.25 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368034,alogliptin 12.5 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368385,alogliptin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368392,alogliptin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368403,alogliptin 12.5 MG / pioglitazone 15 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368410,alogliptin 12.5 MG / pioglitazone 30 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368417,alogliptin 12.5 MG / pioglitazone 45 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368424,alogliptin 25 MG / pioglitazone 15 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368431,alogliptin 25 MG / pioglitazone 30 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368438,alogliptin 25 MG / pioglitazone 45 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368002,alogliptin 25 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368017,alogliptin 6.25 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368033,alogliptin 12.5 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368005,alogliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368383,alogliptin / metformin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368401,alogliptin / pioglitazone Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368003,alogliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368004,alogliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368381,alogliptin / metformin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368382,alogliptin / metformin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368399,alogliptin / pioglitazone Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors,alogliptin,1368400,alogliptin / pioglitazone Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,593411,sitagliptin,IN
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1189803,simvastatin / sitagliptin,MIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992825,ertugliflozin / sitagliptin,MIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,729717,metformin / sitagliptin,MIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,621590,sitagliptin phosphate,PIN
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243833,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet [Janumet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243843,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet [Janumet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243848,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet [Janumet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992832,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992837,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670447,sitagliptin 100 MG Oral Tablet [Zituvio],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670449,sitagliptin 25 MG Oral Tablet [Zituvio],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670451,sitagliptin 50 MG Oral Tablet [Zituvio],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677162,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Zituvimet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677164,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet [Zituvimet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665036,sitagliptin 100 MG Oral Tablet [Januvia],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665040,sitagliptin 25 MG Oral Tablet [Januvia],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665044,sitagliptin 50 MG Oral Tablet [Januvia],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861771,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Janumet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861821,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet [Janumet],SBD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243829,metformin hydrochloride 1000 MG / sitagliptin 100 MG [Janumet],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992828,ertugliflozin 15 MG / sitagliptin 100 MG [Steglujan],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992836,ertugliflozin 5 MG / sitagliptin 100 MG [Steglujan],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670443,sitagliptin 100 MG [Zituvio],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670448,sitagliptin 25 MG [Zituvio],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670450,sitagliptin 50 MG [Zituvio],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677157,metformin hydrochloride 1000 MG / sitagliptin 50 MG [Zituvimet],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677163,metformin hydrochloride 500 MG / sitagliptin 50 MG [Zituvimet],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665034,sitagliptin 100 MG [Januvia],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665039,sitagliptin 25 MG [Januvia],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665043,sitagliptin 50 MG [Januvia],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861770,metformin hydrochloride 1000 MG / sitagliptin 50 MG [Janumet],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861820,metformin hydrochloride 500 MG / sitagliptin 50 MG [Janumet],SBDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243839,metformin / sitagliptin Extended Release Oral Tablet [Janumet],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992829,ertugliflozin / sitagliptin Oral Tablet [Steglujan],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670446,sitagliptin Oral Tablet [Zituvio],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677160,metformin / sitagliptin Oral Tablet [Zituvimet],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665035,sitagliptin Oral Tablet [Januvia],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,757603,metformin / sitagliptin Oral Tablet [Janumet],SBDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1167810,Janumet Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1167811,Janumet Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1167814,Januvia Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1167815,Januvia Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992830,Steglujan Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992831,Steglujan Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670444,Zituvio Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2670445,Zituvio Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677158,Zituvimet Oral Product,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,2677159,Zituvimet Pill,SBDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243827,24 HR metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243842,24 HR metformin hydrochloride 1000 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243846,24 HR metformin hydrochloride 500 MG / sitagliptin 50 MG Extended Release Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992826,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992835,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665033,sitagliptin 100 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665038,sitagliptin 25 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665042,sitagliptin 50 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861769,metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,861819,metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet,SCD
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665031,sitagliptin 100 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665037,sitagliptin 25 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665041,sitagliptin 50 MG,SCDC
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1189802,simvastatin / sitagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1243826,metformin / sitagliptin Extended Release Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992824,ertugliflozin / sitagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,665032,sitagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,700516,metformin / sitagliptin Oral Tablet,SCDF
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1159662,sitagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1159663,sitagliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1161607,metformin / sitagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1161608,metformin / sitagliptin Pill,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992822,ertugliflozin / sitagliptin Oral Product,SCDG
antidiabetic,Dipeptidyl peptidase 4 inhibitors, sitagliptin,1992823,ertugliflozin / sitagliptin Pill,SCDG
antidiabetic,Incretin mimetics,liraglutide,475968,liraglutide,IN
antidiabetic,Incretin mimetics,liraglutide,1727493,insulin degludec / liraglutide,MIN
antidiabetic,Incretin mimetics,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD
antidiabetic,Incretin mimetics,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD
antidiabetic,Incretin mimetics,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD
antidiabetic,Incretin mimetics,liraglutide,1598265,liraglutide 6 MG/ML [Saxenda],SBDC
antidiabetic,Incretin mimetics,liraglutide,1860169,insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML [Xultophy],SBDC
antidiabetic,Incretin mimetics,liraglutide,897124,liraglutide 6 MG/ML [Victoza],SBDC
antidiabetic,Incretin mimetics,liraglutide,1653597,liraglutide Pen Injector [Victoza],SBDF
antidiabetic,Incretin mimetics,liraglutide,1653600,liraglutide Pen Injector [Saxenda],SBDF
antidiabetic,Incretin mimetics,liraglutide,1860170,insulin degludec / liraglutide Pen Injector [Xultophy],SBDF
antidiabetic,Incretin mimetics,liraglutide,1186578,Victoza Injectable Product,SBDG
antidiabetic,Incretin mimetics,liraglutide,1598267,Saxenda Injectable Product,SBDG
antidiabetic,Incretin mimetics,liraglutide,1860171,Xultophy Injectable Product,SBDG
antidiabetic,Incretin mimetics,liraglutide,1860167,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector,SCD
antidiabetic,Incretin mimetics,liraglutide,897122,3 ML liraglutide 6 MG/ML Pen Injector,SCD
antidiabetic,Incretin mimetics,liraglutide,1860164,liraglutide 3.6 MG/ML,SCDC
antidiabetic,Incretin mimetics,liraglutide,897120,liraglutide 6 MG/ML,SCDC
antidiabetic,Incretin mimetics,liraglutide,1653594,liraglutide Pen Injector,SCDF
antidiabetic,Incretin mimetics,liraglutide,1860166,insulin degludec / liraglutide Pen Injector,SCDF
antidiabetic,Incretin mimetics,liraglutide,1163230,liraglutide Injectable Product,SCDG
antidiabetic,Incretin mimetics,liraglutide,1860165,insulin degludec / liraglutide Injectable Product,SCDG
antidiabetic,Incretin mimetics,liraglutide,475968,liraglutide,IN
antidiabetic,Incretin mimetics,liraglutide,1727493,insulin degludec / liraglutide,MIN
antidiabetic,Incretin mimetics,liraglutide,1598268,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],SBD
antidiabetic,Incretin mimetics,liraglutide,1860172,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Pen Injector [Xultophy],SBD
antidiabetic,Incretin mimetics,liraglutide,897126,3 ML liraglutide 6 MG/ML Pen Injector [Victoza],SBD
antidiabetic,Incretin mimetics,liraglutide,1598265,liraglutide 6 MG/ML [Saxenda],SBDC
antidiabetic,Incretin mimetics,liraglutide,1860169,insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML [Xultophy],SBDC
antidiabetic,Incretin mimetics,liraglutide,897124,liraglutide 6 MG/ML [Victoza],SBDC
antidiabetic,Incretin mimetics,liraglutide,1653597,liraglutide Pen Injector [Victoza],SBDF
antidiabetic,Incretin mimetics,liraglutide,1653600,liraglutide Pen Injector [Saxenda],SBDF
antidiabetic,Incretin mimetics,liraglutide,1860170,insulin degludec / liraglutide Pen Injector [Xultophy],SBDF
antidiabetic,Incretin mimetics,liraglutide,1186578,Victoza Injectable Product,SBDG
antidiabetic,Incretin mimetics,liraglutide,1598267,Saxenda Injectable Product,SBDG
